"item","report","page_id","visual_id","path"
"users.trueai_group","Strategy Report.Report","ReportSectiona1953eed9a96c05789af","1d0ddac2615eff754dd2","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiona1953eed9a96c05789af\visuals\1d0ddac2615eff754dd2\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionb411a324406434ef62d2","26a0b5cc763ec6304b83","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb411a324406434ef62d2\visuals\26a0b5cc763ec6304b83\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionb821801c632ff50fa5f5","3a90ab871523353a41e7","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb821801c632ff50fa5f5\visuals\3a90ab871523353a41e7\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionb821801c632ff50fa5f5","5c7a8f65e07bd133d6dd","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb821801c632ff50fa5f5\visuals\5c7a8f65e07bd133d6dd\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionb821801c632ff50fa5f5","b28927e6fb43f23b153f","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb821801c632ff50fa5f5\visuals\b28927e6fb43f23b153f\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionb821801c632ff50fa5f5","ee244cbd71d3c34e82c8","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionb821801c632ff50fa5f5\visuals\ee244cbd71d3c34e82c8\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectiond61e59bd3602ba4a6207","91641bf88626b1e321cd","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiond61e59bd3602ba4a6207\visuals\91641bf88626b1e321cd\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectiond61e59bd3602ba4a6207","d9903380f436267abdfc","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiond61e59bd3602ba4a6207\visuals\d9903380f436267abdfc\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectiondba0f7d79d63b13c9bdc","4512e653989f3f3e8ec8","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondba0f7d79d63b13c9bdc\visuals\4512e653989f3f3e8ec8\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectiondf5a7a5533d27e483bbb","1a615f8c6d1a60bb8f7a","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondf5a7a5533d27e483bbb\visuals\1a615f8c6d1a60bb8f7a\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectiondf5a7a5533d27e483bbb","a1e8b1c97e366e49c205","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondf5a7a5533d27e483bbb\visuals\a1e8b1c97e366e49c205\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectiondf5a7a5533d27e483bbb","f502c2b70ea02d4d310b","powerbi/src\Strategy Report.Report\definition\pages\ReportSectiondf5a7a5533d27e483bbb\visuals\f502c2b70ea02d4d310b\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionfe1f4168c3550aa4051e","097107284318735f846d","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionfe1f4168c3550aa4051e\visuals\097107284318735f846d\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionfe1f4168c3550aa4051e","5946262ab6b8df350d86","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionfe1f4168c3550aa4051e\visuals\5946262ab6b8df350d86\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionfe1f4168c3550aa4051e","7b37561105ced8c66f07","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionfe1f4168c3550aa4051e\visuals\7b37561105ced8c66f07\visual.json"
"users.trueai_group","Strategy Report.Report","ReportSectionfe1f4168c3550aa4051e","8524a9f8c5e87b27ec9f","powerbi/src\Strategy Report.Report\definition\pages\ReportSectionfe1f4168c3550aa4051e\visuals\8524a9f8c5e87b27ec9f\visual.json"
"users.trueai_group","Tactical Report.Report","126ef4df0d10b0774486","5d17bedda90b89639e52","powerbi/src\Tactical Report.Report\definition\pages\126ef4df0d10b0774486\visuals\5d17bedda90b89639e52\visual.json"
"users.trueai_group","Tactical Report.Report","3a15cd700bb019e6a288","0d04974c6da6100ce2a0","powerbi/src\Tactical Report.Report\definition\pages\3a15cd700bb019e6a288\visuals\0d04974c6da6100ce2a0\visual.json"
"users.trueai_group","Tactical Report.Report","3a15cd700bb019e6a288","a3a90a296505c969cbec","powerbi/src\Tactical Report.Report\definition\pages\3a15cd700bb019e6a288\visuals\a3a90a296505c969cbec\visual.json"
"users.trueai_group","Tactical Report.Report","3a15cd700bb019e6a288","d45ebe36a0770072444c","powerbi/src\Tactical Report.Report\definition\pages\3a15cd700bb019e6a288\visuals\d45ebe36a0770072444c\visual.json"
"users.trueai_group","Tactical Report.Report","3a15cd700bb019e6a288","dab4294508406016d028","powerbi/src\Tactical Report.Report\definition\pages\3a15cd700bb019e6a288\visuals\dab4294508406016d028\visual.json"
"users.trueai_group","Tactical Report.Report","79129d9692bb56e510ba","ebd4ddc1ed19bc98916d","powerbi/src\Tactical Report.Report\definition\pages\79129d9692bb56e510ba\visuals\ebd4ddc1ed19bc98916d\visual.json"
"users.trueai_group","Tactical Report.Report","82dcf02a4189900d965b","2015584bcd533e9b5921","powerbi/src\Tactical Report.Report\definition\pages\82dcf02a4189900d965b\visuals\2015584bcd533e9b5921\visual.json"
"users.trueai_group","Tactical Report.Report","82dcf02a4189900d965b","fb0c54b69f6a38314f70","powerbi/src\Tactical Report.Report\definition\pages\82dcf02a4189900d965b\visuals\fb0c54b69f6a38314f70\visual.json"
"users.trueai_group","Tactical Report.Report","87bc788fa67e223bcfa8","77db9ea088e9cb18ad67","powerbi/src\Tactical Report.Report\definition\pages\87bc788fa67e223bcfa8\visuals\77db9ea088e9cb18ad67\visual.json"
"users.trueai_group","Tactical Report.Report","87bc788fa67e223bcfa8","e3dbf445881d591a1f3d","powerbi/src\Tactical Report.Report\definition\pages\87bc788fa67e223bcfa8\visuals\e3dbf445881d591a1f3d\visual.json"
"users.trueai_group","Tactical Report.Report","a96bf4945092a0cbc890","8dbfdc009d830792e74b","powerbi/src\Tactical Report.Report\definition\pages\a96bf4945092a0cbc890\visuals\8dbfdc009d830792e74b\visual.json"
"users.trueai_group","Tactical Report.Report","a96bf4945092a0cbc890","8fe17d642b86a09a6ebd","powerbi/src\Tactical Report.Report\definition\pages\a96bf4945092a0cbc890\visuals\8fe17d642b86a09a6ebd\visual.json"
"users.trueai_group","Tactical Report.Report","eea62335e208de25f76b","12a61381abff8f054afe","powerbi/src\Tactical Report.Report\definition\pages\eea62335e208de25f76b\visuals\12a61381abff8f054afe\visual.json"
"users.trueai_group","Tactical Report.Report","eea62335e208de25f76b","6e177ff8304df15723c5","powerbi/src\Tactical Report.Report\definition\pages\eea62335e208de25f76b\visuals\6e177ff8304df15723c5\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSection6717998380eaea943771","8d5a6233e9a66ba4b7a2","powerbi/src\Tactical Report.Report\definition\pages\ReportSection6717998380eaea943771\visuals\8d5a6233e9a66ba4b7a2\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectiond2a994c01997299edb28","78c3511b685a263da34b","powerbi/src\Tactical Report.Report\definition\pages\ReportSectiond2a994c01997299edb28\visuals\78c3511b685a263da34b\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectionf8ab74ff42083000a395","66f2c0331805a9a03102","powerbi/src\Tactical Report.Report\definition\pages\ReportSectionf8ab74ff42083000a395\visuals\66f2c0331805a9a03102\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectionf8ab74ff42083000a395","6ab5ea8f367728362872","powerbi/src\Tactical Report.Report\definition\pages\ReportSectionf8ab74ff42083000a395\visuals\6ab5ea8f367728362872\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectionf8ab74ff42083000a395","74a97e442ed2ac50fcb9","powerbi/src\Tactical Report.Report\definition\pages\ReportSectionf8ab74ff42083000a395\visuals\74a97e442ed2ac50fcb9\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectionf8ab74ff42083000a395","9bb713f524b9f8dcca4a","powerbi/src\Tactical Report.Report\definition\pages\ReportSectionf8ab74ff42083000a395\visuals\9bb713f524b9f8dcca4a\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectionf8ab74ff42083000a395","a3e994b8fc152d5ecaf2","powerbi/src\Tactical Report.Report\definition\pages\ReportSectionf8ab74ff42083000a395\visuals\a3e994b8fc152d5ecaf2\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectionf8ab74ff42083000a395","cc34b73202034e483523","powerbi/src\Tactical Report.Report\definition\pages\ReportSectionf8ab74ff42083000a395\visuals\cc34b73202034e483523\visual.json"
"users.trueai_group","Tactical Report.Report","ReportSectionffa1a1d34509d8640669","54129eadc65ca1525f76","powerbi/src\Tactical Report.Report\definition\pages\ReportSectionffa1a1d34509d8640669\visuals\54129eadc65ca1525f76\visual.json"
"users.trueai_group","Utility Box Report.Report","15a15a99646c4f717832","34d238a5658234e02e5a","powerbi/src\Utility Box Report.Report\definition\pages\15a15a99646c4f717832\visuals\34d238a5658234e02e5a\visual.json"
"users.trueai_group","Utility Box Report.Report","15a15a99646c4f717832","9d425a8d8a48eeead546","powerbi/src\Utility Box Report.Report\definition\pages\15a15a99646c4f717832\visuals\9d425a8d8a48eeead546\visual.json"
"users.trueai_group","Utility Box Report.Report","3a03a9be24b5b2ae2c9b","0e13434e0b8857294426","powerbi/src\Utility Box Report.Report\definition\pages\3a03a9be24b5b2ae2c9b\visuals\0e13434e0b8857294426\visual.json"
"users.trueai_group","Utility Box Report.Report","3a03a9be24b5b2ae2c9b","878f7d22179e760e022d","powerbi/src\Utility Box Report.Report\definition\pages\3a03a9be24b5b2ae2c9b\visuals\878f7d22179e760e022d\visual.json"
"users.trueai_group","Utility Box Report.Report","447501c875465686d172","2e253d651448269cbea7","powerbi/src\Utility Box Report.Report\definition\pages\447501c875465686d172\visuals\2e253d651448269cbea7\visual.json"
"users.trueai_group","Utility Box Report.Report","447501c875465686d172","b09ad63bc479680ba53b","powerbi/src\Utility Box Report.Report\definition\pages\447501c875465686d172\visuals\b09ad63bc479680ba53b\visual.json"
"users.trueai_group","Utility Box Report.Report","447501c875465686d172","e67a567c8d12896a3d8c","powerbi/src\Utility Box Report.Report\definition\pages\447501c875465686d172\visuals\e67a567c8d12896a3d8c\visual.json"
"users.trueai_group","Utility Box Report.Report","51a09a56298deae712b1","ed7e105806b9c4b01e11","powerbi/src\Utility Box Report.Report\definition\pages\51a09a56298deae712b1\visuals\ed7e105806b9c4b01e11\visual.json"
"users.trueai_group","Utility Box Report.Report","58a975377e2f5fd3e4f8","0baee661160a4c3cc31c","powerbi/src\Utility Box Report.Report\definition\pages\58a975377e2f5fd3e4f8\visuals\0baee661160a4c3cc31c\visual.json"
"users.trueai_group","Utility Box Report.Report","a942e750c982450606e7","1e11d3b870d07ea284e8","powerbi/src\Utility Box Report.Report\definition\pages\a942e750c982450606e7\visuals\1e11d3b870d07ea284e8\visual.json"
"users.trueai_group","Utility Box Report.Report","a942e750c982450606e7","cf9ba2abc23490b6afa4","powerbi/src\Utility Box Report.Report\definition\pages\a942e750c982450606e7\visuals\cf9ba2abc23490b6afa4\visual.json"
"users.trueai_group","Utility Box Report.Report","a942e750c982450606e7","e3e748c00938337806ed","powerbi/src\Utility Box Report.Report\definition\pages\a942e750c982450606e7\visuals\e3e748c00938337806ed\visual.json"
"users.trueai_group","Utility Box Report.Report","aec7d7d514ed891e59ab","2be8478e49be0b42edea","powerbi/src\Utility Box Report.Report\definition\pages\aec7d7d514ed891e59ab\visuals\2be8478e49be0b42edea\visual.json"
"users.trueai_group","Utility Box Report.Report","e187e664c8b44d29c4bb","76651232d2fd4f9e08e6","powerbi/src\Utility Box Report.Report\definition\pages\e187e664c8b44d29c4bb\visuals\76651232d2fd4f9e08e6\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection05179fa4982b5daaab4c","3042912ec4773a88efd6","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection05179fa4982b5daaab4c\visuals\3042912ec4773a88efd6\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection05179fa4982b5daaab4c","766cd390405bf1ad4d34","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection05179fa4982b5daaab4c\visuals\766cd390405bf1ad4d34\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection05179fa4982b5daaab4c","fe1db4c9ae3629f53a44","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection05179fa4982b5daaab4c\visuals\fe1db4c9ae3629f53a44\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection0d7789146e205d7e67bd","1a5c7708e3466b230deb","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection0d7789146e205d7e67bd\visuals\1a5c7708e3466b230deb\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection0d7789146e205d7e67bd","2b9549371a041882b4dd","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection0d7789146e205d7e67bd\visuals\2b9549371a041882b4dd\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection4319327bba682b70a6e5","e73433d1a42c91cad969","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection4319327bba682b70a6e5\visuals\e73433d1a42c91cad969\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection4319327bba682b70a6e5","fc02ef7559d8dabacd40","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection4319327bba682b70a6e5\visuals\fc02ef7559d8dabacd40\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection94a70202746d362656ab","37594deedde08411d8f2","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection94a70202746d362656ab\visuals\37594deedde08411d8f2\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection94a70202746d362656ab","5073bc14daf5c9f52c63","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection94a70202746d362656ab\visuals\5073bc14daf5c9f52c63\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection94a70202746d362656ab","b5dc32d11531ca4954a4","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection94a70202746d362656ab\visuals\b5dc32d11531ca4954a4\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection94a70202746d362656ab","d56b1fd9eaa48919c1f0","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection94a70202746d362656ab\visuals\d56b1fd9eaa48919c1f0\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection94a70202746d362656ab","edf2ee45faa50f57cc71","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection94a70202746d362656ab\visuals\edf2ee45faa50f57cc71\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSection94a70202746d362656ab","f26d98fb2e515d34c1fc","powerbi/src\Utility Box Report.Report\definition\pages\ReportSection94a70202746d362656ab\visuals\f26d98fb2e515d34c1fc\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSectiondbc5175da7311ee3a079","4693946372ee4b6577e0","powerbi/src\Utility Box Report.Report\definition\pages\ReportSectiondbc5175da7311ee3a079\visuals\4693946372ee4b6577e0\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSectione72f4b35184d90d39744","5092c45961a7604e5ea9","powerbi/src\Utility Box Report.Report\definition\pages\ReportSectione72f4b35184d90d39744\visuals\5092c45961a7604e5ea9\visual.json"
"users.trueai_group","Utility Box Report.Report","ReportSectione72f4b35184d90d39744","517b103032a5e568415a","powerbi/src\Utility Box Report.Report\definition\pages\ReportSectione72f4b35184d90d39744\visuals\517b103032a5e568415a\visual.json"
